query_id,target_id,provider,endpoint_type,collection,bbox_or_intersects_source,datetime_or_range,query_payload_or_filter,expected_metadata_fields,would_execute_http,would_download,execution_status,reason_not_executed,next_action
MV2_DATA_01_SQ_00122,MV2_DATA_01_TGT_00041,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00123,MV2_DATA_01_TGT_00041,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00124,MV2_DATA_01_TGT_00042,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00125,MV2_DATA_01_TGT_00042,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00126,MV2_DATA_01_TGT_00042,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00127,MV2_DATA_01_TGT_00043,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00128,MV2_DATA_01_TGT_00043,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00129,MV2_DATA_01_TGT_00043,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00130,MV2_DATA_01_TGT_00044,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00131,MV2_DATA_01_TGT_00044,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00132,MV2_DATA_01_TGT_00044,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00133,MV2_DATA_01_TGT_00045,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00134,MV2_DATA_01_TGT_00045,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00135,MV2_DATA_01_TGT_00045,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00136,MV2_DATA_01_TGT_00046,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00137,MV2_DATA_01_TGT_00046,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00138,MV2_DATA_01_TGT_00046,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00139,MV2_DATA_01_TGT_00047,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00140,MV2_DATA_01_TGT_00047,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00141,MV2_DATA_01_TGT_00047,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00142,MV2_DATA_01_TGT_00048,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00143,MV2_DATA_01_TGT_00048,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00144,MV2_DATA_01_TGT_00048,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00145,MV2_DATA_01_TGT_00049,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00146,MV2_DATA_01_TGT_00049,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00147,MV2_DATA_01_TGT_00049,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00148,MV2_DATA_01_TGT_00050,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00149,MV2_DATA_01_TGT_00050,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00150,MV2_DATA_01_TGT_00050,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00151,MV2_DATA_01_TGT_00051,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00152,MV2_DATA_01_TGT_00051,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00153,MV2_DATA_01_TGT_00051,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00154,MV2_DATA_01_TGT_00052,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00155,MV2_DATA_01_TGT_00052,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00156,MV2_DATA_01_TGT_00052,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
