canonical_patch_id,region,current_clean_dates_count,current_clean_dates,missing_dates_to_3,current_clean_temporal_asset_count,s2_clean_asset_count,s1_clean_asset_count,dinov2_clean_asset_count,eligible_for_temporal_embedding_drift_now,acquisition_gap_status,acquisition_priority,is_actionable_for_temporal_backfill,requires_metadata_repair_before_acquisition,remaining_blockers,minimum_new_acquisitions_required,recommended_sensor_family,recommended_processing_contract,next_required_action,guardrail_status
curitiba_00446__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00597__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00661__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00662__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00695__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00728__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00740__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00887__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00888__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00889__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00895__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00899__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00924__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00930__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00934__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00936__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00960__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00969__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00977__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00992__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00995__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01012__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01015__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01030__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01040__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01050__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01059__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01065__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01075__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01101__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01145__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_01324__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00038,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00249,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00350,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00357,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00367,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00402,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00409,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00410,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00413,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00416,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00445,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00446,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00597,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00661,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00662,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00695,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00728,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00740,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00887,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00888,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00889,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00895,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00899,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00924,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00930,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00934,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00936,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00960,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
patch_curitiba_00969,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
