plan_id,geometry_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,manual_review_required,can_be_automated_future,requires_network_future,requires_official_source_future,requires_sar_future
GPL_00303,GEO_0153,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00304,GEO_0154,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00305,GEO_0155,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00306,GEO_0156,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00307,GEO_0157,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00308,GEO_0158,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00309,GEO_0159,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00310,GEO_0160,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00311,GEO_0161,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00312,GEO_0162,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00313,GEO_0163,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00314,GEO_0164,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00315,GEO_0165,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00316,GEO_0166,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00317,GEO_0167,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00318,GEO_0168,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00319,GEO_0169,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00320,GEO_0170,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00321,GEO_0171,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00322,GEO_0172,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00323,GEO_0173,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00324,GEO_0174,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00325,GEO_0175,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00326,GEO_0176,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00327,GEO_0177,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00328,GEO_0178,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00329,GEO_0179,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00330,GEO_0180,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00331,GEO_0181,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00332,GEO_0182,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00333,GEO_0183,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00334,GEO_0184,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00335,GEO_0185,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00336,GEO_0186,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00337,GEO_0187,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00338,GEO_0188,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00339,GEO_0189,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00340,GEO_0190,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00341,GEO_0191,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00342,GEO_0192,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00343,GEO_0193,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00344,GEO_0194,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00345,GEO_0195,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00346,GEO_0196,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00347,GEO_0197,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00348,GEO_0198,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00349,GEO_0199,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00350,GEO_0200,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
