missingness_mask_id,unified_patch_id,feature_family,feature_available,feature_missing,missing_reason,missingness_allowed,imputation_allowed,imputation_strategy,review_only
S18B_MASK_00742,S18A_PATCH_0124,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00743,S18A_PATCH_0124,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00744,S18A_PATCH_0124,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00745,S18A_PATCH_0125,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00746,S18A_PATCH_0125,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00747,S18A_PATCH_0125,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00748,S18A_PATCH_0125,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00749,S18A_PATCH_0125,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00750,S18A_PATCH_0125,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00751,S18A_PATCH_0126,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00752,S18A_PATCH_0126,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00753,S18A_PATCH_0126,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00754,S18A_PATCH_0126,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00755,S18A_PATCH_0126,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00756,S18A_PATCH_0126,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00757,S18A_PATCH_0127,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00758,S18A_PATCH_0127,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00759,S18A_PATCH_0127,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00760,S18A_PATCH_0127,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00761,S18A_PATCH_0127,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00762,S18A_PATCH_0127,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00763,S18A_PATCH_0128,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00764,S18A_PATCH_0128,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00765,S18A_PATCH_0128,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00766,S18A_PATCH_0128,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00767,S18A_PATCH_0128,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00768,S18A_PATCH_0128,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00769,S18A_PATCH_0129,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00770,S18A_PATCH_0129,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00771,S18A_PATCH_0129,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00772,S18A_PATCH_0129,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00773,S18A_PATCH_0129,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00774,S18A_PATCH_0129,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00775,S18A_PATCH_0130,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00776,S18A_PATCH_0130,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00777,S18A_PATCH_0130,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00778,S18A_PATCH_0130,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00779,S18A_PATCH_0130,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00780,S18A_PATCH_0130,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00781,S18A_PATCH_0131,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00782,S18A_PATCH_0131,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00783,S18A_PATCH_0131,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00784,S18A_PATCH_0131,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00785,S18A_PATCH_0131,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00786,S18A_PATCH_0131,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00787,S18A_PATCH_0132,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00788,S18A_PATCH_0132,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00789,S18A_PATCH_0132,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00790,S18A_PATCH_0132,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00791,S18A_PATCH_0132,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00792,S18A_PATCH_0132,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00793,S18A_PATCH_0133,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00794,S18A_PATCH_0133,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00795,S18A_PATCH_0133,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00796,S18A_PATCH_0133,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00797,S18A_PATCH_0133,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00798,S18A_PATCH_0133,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00799,S18A_PATCH_0134,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00800,S18A_PATCH_0134,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00801,S18A_PATCH_0134,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00802,S18A_PATCH_0134,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00803,S18A_PATCH_0134,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00804,S18A_PATCH_0134,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00805,S18A_PATCH_0135,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00806,S18A_PATCH_0135,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00807,S18A_PATCH_0135,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00808,S18A_PATCH_0135,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00809,S18A_PATCH_0135,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00810,S18A_PATCH_0135,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00811,S18A_PATCH_0136,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00812,S18A_PATCH_0136,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00813,S18A_PATCH_0136,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00814,S18A_PATCH_0136,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00815,S18A_PATCH_0136,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00816,S18A_PATCH_0136,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00817,S18A_PATCH_0137,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00818,S18A_PATCH_0137,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00819,S18A_PATCH_0137,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00820,S18A_PATCH_0137,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00821,S18A_PATCH_0137,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00822,S18A_PATCH_0137,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00823,S18A_PATCH_0138,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00824,S18A_PATCH_0138,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00825,S18A_PATCH_0138,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00826,S18A_PATCH_0138,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00827,S18A_PATCH_0138,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00828,S18A_PATCH_0138,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00829,S18A_PATCH_0139,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00830,S18A_PATCH_0139,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00831,S18A_PATCH_0139,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00832,S18A_PATCH_0139,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00833,S18A_PATCH_0139,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00834,S18A_PATCH_0139,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00835,S18A_PATCH_0140,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00836,S18A_PATCH_0140,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00837,S18A_PATCH_0140,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00838,S18A_PATCH_0140,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00839,S18A_PATCH_0140,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00840,S18A_PATCH_0140,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00841,S18A_PATCH_0141,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00842,S18A_PATCH_0141,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00843,S18A_PATCH_0141,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00844,S18A_PATCH_0141,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00845,S18A_PATCH_0141,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00846,S18A_PATCH_0141,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00847,S18A_PATCH_0142,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00848,S18A_PATCH_0142,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00849,S18A_PATCH_0142,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00850,S18A_PATCH_0142,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00851,S18A_PATCH_0142,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00852,S18A_PATCH_0142,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00853,S18A_PATCH_0143,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00854,S18A_PATCH_0143,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00855,S18A_PATCH_0143,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00856,S18A_PATCH_0143,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00857,S18A_PATCH_0143,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00858,S18A_PATCH_0143,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00859,S18A_PATCH_0144,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00860,S18A_PATCH_0144,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00861,S18A_PATCH_0144,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00862,S18A_PATCH_0144,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00863,S18A_PATCH_0144,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00864,S18A_PATCH_0144,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00865,S18A_PATCH_0145,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00866,S18A_PATCH_0145,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00867,S18A_PATCH_0145,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00868,S18A_PATCH_0145,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00869,S18A_PATCH_0145,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00870,S18A_PATCH_0145,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00871,S18A_PATCH_0146,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00872,S18A_PATCH_0146,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00873,S18A_PATCH_0146,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00874,S18A_PATCH_0146,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00875,S18A_PATCH_0146,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00876,S18A_PATCH_0146,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00877,S18A_PATCH_0147,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00878,S18A_PATCH_0147,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00879,S18A_PATCH_0147,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00880,S18A_PATCH_0147,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00881,S18A_PATCH_0147,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00882,S18A_PATCH_0147,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00883,S18A_PATCH_0148,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00884,S18A_PATCH_0148,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00885,S18A_PATCH_0148,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00886,S18A_PATCH_0148,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00887,S18A_PATCH_0148,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00888,S18A_PATCH_0148,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00889,S18A_PATCH_0149,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00890,S18A_PATCH_0149,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00891,S18A_PATCH_0149,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00892,S18A_PATCH_0149,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00893,S18A_PATCH_0149,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00894,S18A_PATCH_0149,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00895,S18A_PATCH_0150,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00896,S18A_PATCH_0150,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00897,S18A_PATCH_0150,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00898,S18A_PATCH_0150,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00899,S18A_PATCH_0150,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00900,S18A_PATCH_0150,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00901,S18A_PATCH_0151,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00902,S18A_PATCH_0151,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
